15110006;情定三生
15110007;炽热红莲
15110008;霸战天下
15110009;时代卫士
15110010;金粉世界
15110011;鬼魅铠甲
15110012;百鬼夜行
15110013;百鬼暗行
15110014;正义海军
15110015;加勒比海盗
15110016;甜心护士
15110017;千古风流
15110018;月宫守护者
15110019;万圣惊魂
15110020;绯色深红
15110021;凛冬将至
15110022;贵族运动
15110023;古国新星
15110024;纸醉金迷
15110025;北国之风
15110026;圣诞祝福
15110027;恩赐之红
15110028;杀戮之神
15110029;龙葵披风
15110030;燕影奇尘
15110031;鲜血之主
15110034;英雄美人甲
15110035;皇帝新衣
15110036;流星战铠
15110037;紫凰狐缎
15110038;金狗送福
15110039;黑色玫瑰
15110040;旺霸之衣
15110041;破冰迎春
15110042;完美邂逅
15110043;黄金战神
15110044;大吉大利
15110045;凤凰于飞
15110046;凤凰齐飞
15110047;凤鸣九天
15110048;金戈铁马
15110049;火龙战袍
000000;--------武器时装------
15120001;黑之约束
15120002;天霸神刀
15120003;缘结一世
15120004;七彩棒冰
15120005;星煌神杖
15120006;怒焰争锋
15120007;冰清玉洁
15120008;爆竹声声
15120009;广寒宫灯
15120010;扬我国威
15120011;圣诞雪松
15120012;甜蜜惊悚
15120013;斩天神剑
15120014;暗夜屠戮
15120015;羽羽斩丸
15120016;黄金制裁
15120017;邪恶三叉戟
15120018;爱情病毒
15120019;三国无双
15120020;夺命镰刀
15120021;诛戮
15120022;傲雪
15120023;羽羽斩·樱
15120024;一杆入洞
15120025;赤胆忠心
15120026;圣光裁决
15120027;雪地之花
15120028;炎龙霸主
15110032;恐惧魔王
15105033;黄金剑
15120029;月夜流光
15120030;灭神狐辉
15120031;金色爆竹
15120032;火热的爱
15120033;旺霸之剑
15120034;海岸烟花
15120035;冥火法杖
15120036;封魔之刃
15120037;今晚吃鸡
15120040;深渊领主
15120041;凤翎云霄
15120042;一针入魂
15120043;神光金锅
15120044;凤凌破天
15120045;魏武青虹
15120046;天灭寒星
15120047;万绝神杖
000000;--------游戏称号------
16020001;[称]玛法传说
16020002;[称]快乐小土豪
16020003;[称]老司机
16020004;[称]带着你
16020005;[称]飞上天
16020006;[称]我只想
16020007;[称]安静地
16020008;[称]升龙魂
16020009;[称]有钱
16020010;[称]任性
16020011;[称]买宝石
16020012;[称]别说话
16020013;[称]冲冲冲
16020014;[称]没毛病
16020015;[称]你看我
16020016;[称]脚底下
16020017;[称]会发光
16020018;[称]就问
16020019;[称]你怕
16020020;[称]不怕
16020021;[称]小目标
16020022;[称]先来个
16020023;[称]一百级
16020024;[称]哦呼
16020025;[称]厉害了
16020026;[称]我的战力
16020027;[称]沙城霸主
16020028;[称]沙城精英
16020029;[称]终生贵族
16020030;[称]翼飞冲天
16020031;[称]御龙化魂
16020032;[称]流光溢彩
16020033;[称]屠龙至尊
16020034;[称]壕气逼人
16020035;[称]灵威天成
16020036;[称]一骑当先
16020037;[称]傲视群雄
16020038;[称]法师之首
16020039;[称]战士之巅
16020040;[称]道士之尊
16020041;[称]砸蛋666
16020042;[称]蛋碎之王
16020043;[称]关注达人
16020044;[称]雄壮军魂
16020045;[称]铁骨铮铮
16020046;[称]戎马岁月
16020047;[称]轮回有礼
16020048;[称]分享达人
16020049;[称]寻找三叉戟
16020050;[称]加勒比海盗
16020051;[称]黑珍珠船长
16020052;[称]恐怖大师
16020053;[称]烈焰战神
16020054;[称]雷霆法王
16020055;[称]神威道尊
16020056;[称]黄金单身
16020057;[称]大男神
16020058;[称]小仙女
16020059;[称]龙城霸主
000000;--------其他材料------
10090001;一阶天珠
10090002;二阶天珠
10090003;三阶天珠
10090004;四阶天珠
10090005;五阶天珠
10090006;六阶天珠
10090007;七阶天珠
10090008;八阶天珠
10090009;九阶天珠
10090010;十阶天珠
10300001;1阶仙翎
10300002;1阶仙翎
10300003;1阶仙翎
10300004;1阶仙翎
10300005;1阶仙翎
10300006;2阶仙翎
10300007;2阶仙翎
10300008;2阶仙翎
10300009;2阶仙翎
10300010;2阶仙翎
10300011;3阶仙翎
10300012;3阶仙翎
10300013;3阶仙翎
10300014;3阶仙翎
10300015;3阶仙翎
10300016;4阶仙翎
10300017;4阶仙翎
10300018;4阶仙翎
10300019;4阶仙翎
10300020;4阶仙翎
10300021;5阶仙翎
10300022;5阶仙翎
10300023;5阶仙翎
10300024;5阶仙翎
10300025;5阶仙翎
10300026;6阶仙翎
10300027;6阶仙翎
10300028;6阶仙翎
10300029;6阶仙翎
10300030;6阶仙翎
10300031;7阶仙翎
10300032;7阶仙翎
10300033;7阶仙翎
10300034;7阶仙翎
10300035;7阶仙翎
10300036;8阶仙翎
10300037;8阶仙翎
10300038;8阶仙翎
10300039;8阶仙翎
10300040;8阶仙翎
10300041;9阶仙翎
10300042;9阶仙翎
10300043;9阶仙翎
10300044;9阶仙翎
10300045;9阶仙翎
10300046;10阶仙翎
10300047;10阶仙翎
10300048;10阶仙翎
10300049;10阶仙翎
10300050;10阶仙翎
10300051;11阶仙翎
10300052;11阶仙翎
10300053;11阶仙翎
10300054;11阶仙翎
10300055;11阶仙翎
10300056;12阶仙翎
10300057;12阶仙翎
10300058;12阶仙翎
10300059;12阶仙翎
10300060;12阶仙翎
10300061;13阶仙翎
10300062;13阶仙翎
10300063;13阶仙翎
10300064;13阶仙翎
10300065;13阶仙翎
10300066;14阶仙翎
10300067;14阶仙翎
10300068;14阶仙翎
10300069;14阶仙翎
10300070;14阶仙翎
10310001;1阶仙喙
10310002;1阶仙喙
10310003;1阶仙喙
10310004;1阶仙喙
10310005;1阶仙喙
10310006;2阶仙喙
10310007;2阶仙喙
10310008;2阶仙喙
10310009;2阶仙喙
10310010;2阶仙喙
10310011;3阶仙喙
10310012;3阶仙喙
10310013;3阶仙喙
10310014;3阶仙喙
10310015;3阶仙喙
10310016;4阶仙喙
10310017;4阶仙喙
10310018;4阶仙喙
10310019;4阶仙喙
10310020;4阶仙喙
10310021;5阶仙喙
10310022;5阶仙喙
10310023;5阶仙喙
10310024;5阶仙喙
10310025;5阶仙喙
10310026;6阶仙喙
10310027;6阶仙喙
10310028;6阶仙喙
10310029;6阶仙喙
10310030;6阶仙喙
10310031;7阶仙喙
10310032;7阶仙喙
10310033;7阶仙喙
10310034;7阶仙喙
10310035;7阶仙喙
10310036;8阶仙喙
10310037;8阶仙喙
10310038;8阶仙喙
10310039;8阶仙喙
10310040;8阶仙喙
10310041;9阶仙喙
10310042;9阶仙喙
10310043;9阶仙喙
10310044;9阶仙喙
10310045;9阶仙喙
10310046;10阶仙喙
10310047;10阶仙喙
10310048;10阶仙喙
10310049;10阶仙喙
10310050;10阶仙喙
10310051;11阶仙喙
10310052;11阶仙喙
10310053;11阶仙喙
10310054;11阶仙喙
10310055;11阶仙喙
10310056;12阶仙喙
10310057;12阶仙喙
10310058;12阶仙喙
10310059;12阶仙喙
10310060;12阶仙喙
10310061;13阶仙喙
10310062;13阶仙喙
10310063;13阶仙喙
10310064;13阶仙喙
10310065;13阶仙喙
10310066;14阶仙喙
10310067;14阶仙喙
10310068;14阶仙喙
10310069;14阶仙喙
10310070;14阶仙喙
10320001;1阶仙骨
10320002;1阶仙骨
10320003;1阶仙骨
10320004;1阶仙骨
10320005;1阶仙骨
10320006;2阶仙骨
10320007;2阶仙骨
10320008;2阶仙骨
10320009;2阶仙骨
10320010;2阶仙骨
10320011;3阶仙骨
10320012;3阶仙骨
10320013;3阶仙骨
10320014;3阶仙骨
10320015;3阶仙骨
10320016;4阶仙骨
10320017;4阶仙骨
10320018;4阶仙骨
10320019;4阶仙骨
10320020;4阶仙骨
10320021;5阶仙骨
10320022;5阶仙骨
10320023;5阶仙骨
10320024;5阶仙骨
10320025;5阶仙骨
10320026;6阶仙骨
10320027;6阶仙骨
10320028;6阶仙骨
10320029;6阶仙骨
10320030;6阶仙骨
10320031;7阶仙骨
10320032;7阶仙骨
10320033;7阶仙骨
10320034;7阶仙骨
10320035;7阶仙骨
10320036;8阶仙骨
10320037;8阶仙骨
10320038;8阶仙骨
10320039;8阶仙骨
10320040;8阶仙骨
10320041;9阶仙骨
10320042;9阶仙骨
10320043;9阶仙骨
10320044;9阶仙骨
10320045;9阶仙骨
10320046;10阶仙骨
10320047;10阶仙骨
10320048;10阶仙骨
10320049;10阶仙骨
10320050;10阶仙骨
10320051;11阶仙骨
10320052;11阶仙骨
10320053;11阶仙骨
10320054;11阶仙骨
10320055;11阶仙骨
10320056;12阶仙骨
10320057;12阶仙骨
10320058;12阶仙骨
10320059;12阶仙骨
10320060;12阶仙骨
10320061;13阶仙骨
10320062;13阶仙骨
10320063;13阶仙骨
10320064;13阶仙骨
10320065;13阶仙骨
10320066;14阶仙骨
10320067;14阶仙骨
10320068;14阶仙骨
10320069;14阶仙骨
10320070;14阶仙骨
10330001;1阶仙晶
10330002;1阶仙晶
10330003;1阶仙晶
10330004;1阶仙晶
10330005;1阶仙晶
10330006;2阶仙晶
10330007;2阶仙晶
10330008;2阶仙晶
10330009;2阶仙晶
10330010;2阶仙晶
10330011;3阶仙晶
10330012;3阶仙晶
10330013;3阶仙晶
10330014;3阶仙晶
10330015;3阶仙晶
10330016;4阶仙晶
10330017;4阶仙晶
10330018;4阶仙晶
10330019;4阶仙晶
10330020;4阶仙晶
10330021;5阶仙晶
10330022;5阶仙晶
10330023;5阶仙晶
10330024;5阶仙晶
10330025;5阶仙晶
10330026;6阶仙晶
10330027;6阶仙晶
10330028;6阶仙晶
10330029;6阶仙晶
10330030;6阶仙晶
10330031;7阶仙晶
10330032;7阶仙晶
10330033;7阶仙晶
10330034;7阶仙晶
10330035;7阶仙晶
10330036;8阶仙晶
10330037;8阶仙晶
10330038;8阶仙晶
10330039;8阶仙晶
10330040;8阶仙晶
10330041;9阶仙晶
10330042;9阶仙晶
10330043;9阶仙晶
10330044;9阶仙晶
10330045;9阶仙晶
10330046;10阶仙晶
10330047;10阶仙晶
10330048;10阶仙晶
10330049;10阶仙晶
10330050;10阶仙晶
10330051;11阶仙晶
10330052;11阶仙晶
10330053;11阶仙晶
10330054;11阶仙晶
10330055;11阶仙晶
10330056;12阶仙晶
10330057;12阶仙晶
10330058;12阶仙晶
10330059;12阶仙晶
10330060;12阶仙晶
10330061;13阶仙晶
10330062;13阶仙晶
10330063;13阶仙晶
10330064;13阶仙晶
10330065;13阶仙晶
10330066;14阶仙晶
10330067;14阶仙晶
10330068;14阶仙晶
10330069;14阶仙晶
10330070;14阶仙晶
10340001;1阶光粉
10340002;1阶光粉
10340003;1阶光粉
10340004;1阶光粉
10340005;1阶光粉
10340006;2阶光粉
10340007;2阶光粉
10340008;2阶光粉
10340009;2阶光粉
10340010;2阶光粉
10340011;3阶光粉
10340012;3阶光粉
10340013;3阶光粉
10340014;3阶光粉
10340015;3阶光粉
10340016;4阶光粉
10340017;4阶光粉
10340018;4阶光粉
10340019;4阶光粉
10340020;4阶光粉
10340021;5阶光粉
10340022;5阶光粉
10340023;5阶光粉
10340024;5阶光粉
10340025;5阶光粉
10340026;6阶光粉
10340027;6阶光粉
10340028;6阶光粉
10340029;6阶光粉
10340030;6阶光粉
10340031;7阶光粉
10340032;7阶光粉
10340033;7阶光粉
10340034;7阶光粉
10340035;7阶光粉
10340036;8阶光粉
10340037;8阶光粉
10340038;8阶光粉
10340039;8阶光粉
10340040;8阶光粉
10340041;9阶光粉
10340042;9阶光粉
10340043;9阶光粉
10340044;9阶光粉
10340045;9阶光粉
10340046;10阶光粉
10340047;10阶光粉
10340048;10阶光粉
10340049;10阶光粉
10340050;10阶光粉
10340051;11阶光粉
10340052;11阶光粉
10340053;11阶光粉
10340054;11阶光粉
10340055;11阶光粉
10340056;12阶光粉
10340057;12阶光粉
10340058;12阶光粉
10340059;12阶光粉
10340060;12阶光粉
10350001;1阶光滴
10350002;1阶光滴
10350003;1阶光滴
10350004;1阶光滴
10350005;1阶光滴
10350006;2阶光滴
10350007;2阶光滴
10350008;2阶光滴
10350009;2阶光滴
10350010;2阶光滴
10350011;3阶光滴
10350012;3阶光滴
10350013;3阶光滴
10350014;3阶光滴
10350015;3阶光滴
10350016;4阶光滴
10350017;4阶光滴
10350018;4阶光滴
10350019;4阶光滴
10350020;4阶光滴
10350021;5阶光滴
10350022;5阶光滴
10350023;5阶光滴
10350024;5阶光滴
10350025;5阶光滴
10350026;6阶光滴
10350027;6阶光滴
10350028;6阶光滴
10350029;6阶光滴
10350030;6阶光滴
10350031;7阶光滴
10350032;7阶光滴
10350033;7阶光滴
10350034;7阶光滴
10350035;7阶光滴
10350036;8阶光滴
10350037;8阶光滴
10350038;8阶光滴
10350039;8阶光滴
10350040;8阶光滴
10350041;9阶光滴
10350042;9阶光滴
10350043;9阶光滴
10350044;9阶光滴
10350045;9阶光滴
10350046;10阶光滴
10350047;10阶光滴
10350048;10阶光滴
10350049;10阶光滴
10350050;10阶光滴
10350051;11阶光滴
10350052;11阶光滴
10350053;11阶光滴
10350054;11阶光滴
10350055;11阶光滴
10350056;12阶光滴
10350057;12阶光滴
10350058;12阶光滴
10350059;12阶光滴
10350060;12阶光滴
10360001;1阶光石
10360002;1阶光石
10360003;1阶光石
10360004;1阶光石
10360005;1阶光石
10360006;2阶光石
10360007;2阶光石
10360008;2阶光石
10360009;2阶光石
10360010;2阶光石
10360011;3阶光石
10360012;3阶光石
10360013;3阶光石
10360014;3阶光石
10360015;3阶光石
10360016;4阶光石
10360017;4阶光石
10360018;4阶光石
10360019;4阶光石
10360020;4阶光石
10360021;5阶光石
10360022;5阶光石
10360023;5阶光石
10360024;5阶光石
10360025;5阶光石
10360026;6阶光石
10360027;6阶光石
10360028;6阶光石
10360029;6阶光石
10360030;6阶光石
10360031;7阶光石
10360032;7阶光石
10360033;7阶光石
10360034;7阶光石
10360035;7阶光石
10360036;8阶光石
10360037;8阶光石
10360038;8阶光石
10360039;8阶光石
10360040;8阶光石
10360041;9阶光石
10360042;9阶光石
10360043;9阶光石
10360044;9阶光石
10360045;9阶光石
10360046;10阶光石
10360047;10阶光石
10360048;10阶光石
10360049;10阶光石
10360050;10阶光石
10360051;11阶光石
10360052;11阶光石
10360053;11阶光石
10360054;11阶光石
10360055;11阶光石
10360056;12阶光石
10360057;12阶光石
10360058;12阶光石
10360059;12阶光石
10360060;12阶光石
10370001;1阶光魂
10370002;1阶光魂
10370003;1阶光魂
10370004;1阶光魂
10370005;1阶光魂
10370006;2阶光魂
10370007;2阶光魂
10370008;2阶光魂
10370009;2阶光魂
10370010;2阶光魂
10370011;3阶光魂
10370012;3阶光魂
10370013;3阶光魂
10370014;3阶光魂
10370015;3阶光魂
10370016;4阶光魂
10370017;4阶光魂
10370018;4阶光魂
10370019;4阶光魂
10370020;4阶光魂
10370021;5阶光魂
10370022;5阶光魂
10370023;5阶光魂
10370024;5阶光魂
10370025;5阶光魂
10370026;6阶光魂
10370027;6阶光魂
10370028;6阶光魂
10370029;6阶光魂
10370030;6阶光魂
10370031;7阶光魂
10370032;7阶光魂
10370033;7阶光魂
10370034;7阶光魂
10370035;7阶光魂
10370036;8阶光魂
10370037;8阶光魂
10370038;8阶光魂
10370039;8阶光魂
10370040;8阶光魂
10370041;9阶光魂
10370042;9阶光魂
10370043;9阶光魂
10370044;9阶光魂
10370045;9阶光魂
10370046;10阶光魂
10370047;10阶光魂
10370048;10阶光魂
10370049;10阶光魂
10370050;10阶光魂
10370051;11阶光魂
10370052;11阶光魂
10370053;11阶光魂
10370054;11阶光魂
10370055;11阶光魂
10370056;12阶光魂
10370057;12阶光魂
10370058;12阶光魂
10370059;12阶光魂
10370060;12阶光魂
000000;--------游戏装备------
10100001;百战神剑·1阶
10100002;百战神剑·2阶
10100003;百战神剑·3阶
10100004;百战神剑·4阶
10100005;百战神剑·5阶
10100006;百战神剑·6阶
10100007;百战神剑·7阶
10100008;百战神剑·8阶
10100009;百战神剑·9阶
10100011;百战神甲·1阶
10100012;百战神甲·2阶
10100013;百战神甲·3阶
10100014;百战神甲·4阶
10100015;百战神甲·5阶
10100016;百战神甲·6阶
10100017;百战神甲·7阶
10100018;百战神甲·8阶
10100019;百战神甲·9阶
10100021;百战神戒·1阶
10100022;百战神戒·2阶
10100023;百战神戒·3阶
10100024;百战神戒·4阶
10100025;百战神戒·5阶
10100026;百战神戒·6阶
10100027;百战神戒·7阶
10100028;百战神戒·8阶
10100029;百战神戒·9阶
10400001;觉·傲兵杖
10400002;觉·傲尊杖
10400003;觉·傲王杖
10400004;觉·傲天杖
10400005;觉·傲神杖
10400006;觉·超兵杖
10400007;觉·超尊杖
10400008;觉·超王杖
10400009;觉·超天杖
10400010;觉·超神枪
10400011;觉·霸兵枪
10400012;觉·霸尊枪
10400013;觉·霸王枪
10400014;觉·霸天枪
10400015;觉·霸神枪
10400016;觉·傲兵衣
10400017;觉·傲尊衣
10400018;觉·傲王衣
10400019;觉·傲天衣
10400020;觉·傲神衣
10400021;觉·超兵衣
10400022;觉·超尊衣
10400023;觉·超王衣
10400024;觉·超天衣
10400025;觉·超神铠
10400026;觉·霸兵铠
10400027;觉·霸尊铠
10400028;觉·霸王铠
10400029;觉·霸天铠
10400030;觉·霸神铠
10400031;觉·傲兵盔
10400032;觉·傲尊盔
10400033;觉·傲王盔
10400034;觉·傲天盔
10400035;觉·傲神盔
10400036;觉·超兵盔
10400037;觉·超尊盔
10400038;觉·超王盔
10400039;觉·超天盔
10400040;觉·超神盔
10400041;觉·霸兵盔
10400042;觉·霸尊盔
10400043;觉·霸王盔
10400044;觉·霸天盔
10400045;觉·霸神盔
10400046;觉·傲兵靴
10400047;觉·傲尊靴
10400048;觉·傲王靴
10400049;觉·傲天靴
10400050;觉·傲神靴
10400051;觉·超兵靴
10400052;觉·超尊靴
10400053;觉·超王靴
10400054;觉·超天靴
10400055;觉·超神靴
10400056;觉·霸兵靴
10400057;觉·霸尊靴
10400058;觉·霸王靴
10400059;觉·霸天靴
10400060;觉·霸神靴
10400061;觉·傲兵臂
10400062;觉·傲尊臂
10400063;觉·傲王臂
10400064;觉·傲天臂
10400065;觉·傲神臂
10400066;觉·超兵臂
10400067;觉·超尊臂
10400068;觉·超王臂
10400069;觉·超天臂
10400070;觉·超神臂
10400071;觉·霸兵臂
10400072;觉·霸尊臂
10400073;觉·霸王臂
10400074;觉·霸天臂
10400075;觉·霸神臂
10400076;觉·傲兵腰
10400077;觉·傲尊腰
10400078;觉·傲王腰
10400079;觉·傲天腰
10400080;觉·傲神腰
10400081;觉·超兵腰
10400082;觉·超尊腰
10400083;觉·超王腰
10400084;觉·超天腰
10400085;觉·超神腰
10400086;觉·霸兵腰
10400087;觉·霸尊腰
10400088;觉·霸王腰
10400089;觉·霸天腰
10400090;觉·霸神腰
10400091;觉·傲兵坠
10400092;觉·傲尊坠
10400093;觉·傲王坠
10400094;觉·傲天坠
10400095;觉·傲神坠
10400096;觉·超兵坠
10400097;觉·超尊坠
10400098;觉·超王坠
10400099;觉·超天坠
10400100;觉·超神坠
10400101;觉·霸兵坠
10400102;觉·霸尊坠
10400103;觉·霸王坠
10400104;觉·霸天坠
10400105;觉·霸神坠
10400106;觉·傲兵戒
10400107;觉·傲尊戒
10400108;觉·傲王戒
10400109;觉·傲天戒
10400110;觉·傲神戒
10400111;觉·超兵戒
10400112;觉·超尊戒
10400113;觉·超王戒
10400114;觉·超天戒
10400115;觉·超神戒
10400116;觉·霸兵戒
10400117;觉·霸尊戒
10400118;觉·霸王戒
10400119;觉·霸天戒
10400120;觉·霸神戒
10400121;觉·狂兵弓
10400122;觉·狂兵甲
10400123;觉·狂兵盔
10400124;觉·狂兵靴
10400125;觉·狂兵臂
10400126;觉·狂兵腰
10400127;觉·狂兵坠
10400128;觉·狂兵戒
10400129;觉·狂尊弓
10400130;觉·狂尊甲
10400131;觉·狂尊盔
10400132;觉·狂尊靴
10400133;觉·狂尊臂
10400134;觉·狂尊腰
10400135;觉·狂尊坠
10400136;觉·狂尊戒
